"TransectName","Point","Year","DOY","Habitat","DistanceBin","TimeBin","Count"
"Company Swamp","CS_977",2017,135,"River Levee","G25",10,0
"Company Swamp","CS_977",2018,138,"River Levee","L25",3,0
"Company Swamp","CS_977",2018,138,"River Levee","G25",3,1
"Company Swamp","CS_977",2018,138,"River Levee","L25",5,0
"Company Swamp","CS_977",2018,138,"River Levee","G25",5,0
"Company Swamp","CS_977",2018,138,"River Levee","L25",10,0
"Company Swamp","CS_977",2018,138,"River Levee","G25",10,0
"Company Swamp","CS_977",2019,140,"River Levee","L25",3,0
"Company Swamp","CS_977",2019,140,"River Levee","G25",3,0
"Company Swamp","CS_977",2019,140,"River Levee","L25",5,0
"Company Swamp","CS_977",2019,140,"River Levee","G25",5,0
"Company Swamp","CS_977",2019,140,"River Levee","L25",10,1
"Company Swamp","CS_977",2019,140,"River Levee","G25",10,0
"Company Swamp","CS_977",2021,139,"River Levee","L25",3,1
"Company Swamp","CS_977",2021,139,"River Levee","G25",3,0
"Company Swamp","CS_977",2021,139,"River Levee","L25",5,0
"Company Swamp","CS_977",2021,139,"River Levee","G25",5,0
"Company Swamp","CS_977",2021,139,"River Levee","L25",10,0
"Company Swamp","CS_977",2021,139,"River Levee","G25",10,0
"Company Swamp","CS_977",2022,143,"River Levee","L25",3,1
"Company Swamp","CS_977",2022,143,"River Levee","G25",3,0
"Company Swamp","CS_977",2022,143,"River Levee","L25",5,0
"Company Swamp","CS_977",2022,143,"River Levee","G25",5,0
"Company Swamp","CS_977",2022,143,"River Levee","L25",10,0
"Company Swamp","CS_977",2022,143,"River Levee","G25",10,0
"Company Swamp","CS_978",2001,141,"River Levee","L25",3,0
"Company Swamp","CS_978",2001,141,"River Levee","G25",3,0
"Company Swamp","CS_978",2001,141,"River Levee","L25",5,0
"Company Swamp","CS_978",2001,141,"River Levee","G25",5,1
"Company Swamp","CS_978",2001,141,"River Levee","L25",10,0
"Company Swamp","CS_978",2001,141,"River Levee","G25",10,0
"Company Swamp","CS_978",2002,140,"River Levee","L25",3,1
"Company Swamp","CS_978",2002,140,"River Levee","G25",3,0
"Company Swamp","CS_978",2002,140,"River Levee","L25",5,0
"Company Swamp","CS_978",2002,140,"River Levee","G25",5,0
"Company Swamp","CS_978",2002,140,"River Levee","L25",10,0
"Company Swamp","CS_978",2002,140,"River Levee","G25",10,0
"Company Swamp","CS_978",2003,141,"River Levee","L25",3,1
"Company Swamp","CS_978",2003,141,"River Levee","G25",3,0
"Company Swamp","CS_978",2003,141,"River Levee","L25",5,0
"Company Swamp","CS_978",2003,141,"River Levee","G25",5,0
"Company Swamp","CS_978",2003,141,"River Levee","L25",10,0
"Company Swamp","CS_978",2003,141,"River Levee","G25",10,0
"Company Swamp","CS_978",2004,142,"River Levee","L25",3,2
"Company Swamp","CS_978",2004,142,"River Levee","G25",3,0
"Company Swamp","CS_978",2004,142,"River Levee","L25",5,0
"Company Swamp","CS_978",2004,142,"River Levee","G25",5,0
"Company Swamp","CS_978",2004,142,"River Levee","L25",10,0
"Company Swamp","CS_978",2004,142,"River Levee","G25",10,0
"Company Swamp","CS_978",2005,138,"River Levee","L25",3,1
"Company Swamp","CS_978",2005,138,"River Levee","G25",3,0
"Company Swamp","CS_978",2005,138,"River Levee","L25",5,0
"Company Swamp","CS_978",2005,138,"River Levee","G25",5,0
"Company Swamp","CS_978",2005,138,"River Levee","L25",10,0
"Company Swamp","CS_978",2005,138,"River Levee","G25",10,0
"Company Swamp","CS_978",2006,143,"River Levee","L25",3,2
"Company Swamp","CS_978",2006,143,"River Levee","G25",3,1
"Company Swamp","CS_978",2006,143,"River Levee","L25",5,0
"Company Swamp","CS_978",2006,143,"River Levee","G25",5,0
"Company Swamp","CS_978",2006,143,"River Levee","L25",10,1
"Company Swamp","CS_978",2006,143,"River Levee","G25",10,0
"Company Swamp","CS_978",2007,136,"River Levee","L25",3,2
"Company Swamp","CS_978",2007,136,"River Levee","G25",3,1
"Company Swamp","CS_978",2007,136,"River Levee","L25",5,0
"Company Swamp","CS_978",2007,136,"River Levee","G25",5,0
"Company Swamp","CS_978",2007,136,"River Levee","L25",10,0
"Company Swamp","CS_978",2007,136,"River Levee","G25",10,0
"Company Swamp","CS_978",2008,142,"River Levee","L25",3,2
"Company Swamp","CS_978",2008,142,"River Levee","G25",3,0
"Company Swamp","CS_978",2008,142,"River Levee","L25",5,0
"Company Swamp","CS_978",2008,142,"River Levee","G25",5,0
"Company Swamp","CS_978",2008,142,"River Levee","L25",10,0
"Company Swamp","CS_978",2008,142,"River Levee","G25",10,0
"Company Swamp","CS_978",2009,142,"River Levee","L25",3,1
"Company Swamp","CS_978",2009,142,"River Levee","G25",3,0
"Company Swamp","CS_978",2009,142,"River Levee","L25",5,0
"Company Swamp","CS_978",2009,142,"River Levee","G25",5,0
"Company Swamp","CS_978",2009,142,"River Levee","L25",10,1
"Company Swamp","CS_978",2009,142,"River Levee","G25",10,1
"Company Swamp","CS_978",2010,140,"River Levee","L25",3,0
"Company Swamp","CS_978",2010,140,"River Levee","G25",3,1
"Company Swamp","CS_978",2010,140,"River Levee","L25",5,0
"Company Swamp","CS_978",2010,140,"River Levee","G25",5,0
"Company Swamp","CS_978",2010,140,"River Levee","L25",10,0
"Company Swamp","CS_978",2010,140,"River Levee","G25",10,1
"Company Swamp","CS_978",2011,144,"River Levee","L25",3,2
"Company Swamp","CS_978",2011,144,"River Levee","G25",3,1
"Company Swamp","CS_978",2011,144,"River Levee","L25",5,0
"Company Swamp","CS_978",2011,144,"River Levee","G25",5,0
"Company Swamp","CS_978",2011,144,"River Levee","L25",10,0
"Company Swamp","CS_978",2011,144,"River Levee","G25",10,0
"Company Swamp","CS_978",2012,142,"River Levee","L25",3,1
"Company Swamp","CS_978",2012,142,"River Levee","G25",3,0
"Company Swamp","CS_978",2012,142,"River Levee","L25",5,1
"Company Swamp","CS_978",2012,142,"River Levee","G25",5,0
"Company Swamp","CS_978",2012,142,"River Levee","L25",10,0
"Company Swamp","CS_978",2012,142,"River Levee","G25",10,0
"Company Swamp","CS_978",2013,148,"River Levee","L25",3,2
"Company Swamp","CS_978",2013,148,"River Levee","G25",3,1
"Company Swamp","CS_978",2013,148,"River Levee","L25",5,0
"Company Swamp","CS_978",2013,148,"River Levee","G25",5,0
"Company Swamp","CS_978",2013,148,"River Levee","L25",10,0
"Company Swamp","CS_978",2013,148,"River Levee","G25",10,0
"Company Swamp","CS_978",2014,141,"River Levee","L25",3,1
"Company Swamp","CS_978",2014,141,"River Levee","G25",3,1
"Company Swamp","CS_978",2014,141,"River Levee","L25",5,0
"Company Swamp","CS_978",2014,141,"River Levee","G25",5,0
"Company Swamp","CS_978",2014,141,"River Levee","L25",10,0
"Company Swamp","CS_978",2014,141,"River Levee","G25",10,0
"Company Swamp","CS_978",2015,139,"River Levee","L25",3,1
"Company Swamp","CS_978",2015,139,"River Levee","G25",3,0
"Company Swamp","CS_978",2015,139,"River Levee","L25",5,0
"Company Swamp","CS_978",2015,139,"River Levee","G25",5,0
"Company Swamp","CS_978",2015,139,"River Levee","L25",10,0
"Company Swamp","CS_978",2015,139,"River Levee","G25",10,0
"Company Swamp","CS_978",2016,137,"River Levee","L25",3,0
"Company Swamp","CS_978",2016,137,"River Levee","G25",3,0
"Company Swamp","CS_978",2016,137,"River Levee","L25",5,0
"Company Swamp","CS_978",2016,137,"River Levee","G25",5,0
"Company Swamp","CS_978",2016,137,"River Levee","L25",10,0
"Company Swamp","CS_978",2016,137,"River Levee","G25",10,0
"Company Swamp","CS_978",2017,135,"River Levee","L25",3,1
"Company Swamp","CS_978",2017,135,"River Levee","G25",3,0
"Company Swamp","CS_978",2017,135,"River Levee","L25",5,0
"Company Swamp","CS_978",2017,135,"River Levee","G25",5,0
"Company Swamp","CS_978",2017,135,"River Levee","L25",10,0
"Company Swamp","CS_978",2017,135,"River Levee","G25",10,1
"Company Swamp","CS_978",2018,138,"River Levee","L25",3,1
"Company Swamp","CS_978",2018,138,"River Levee","G25",3,0
"Company Swamp","CS_978",2018,138,"River Levee","L25",5,0
"Company Swamp","CS_978",2018,138,"River Levee","G25",5,0
"Company Swamp","CS_978",2018,138,"River Levee","L25",10,1
"Company Swamp","CS_978",2018,138,"River Levee","G25",10,0
"Company Swamp","CS_978",2019,140,"River Levee","L25",3,1
"Company Swamp","CS_978",2019,140,"River Levee","G25",3,0
"Company Swamp","CS_978",2019,140,"River Levee","L25",5,0
"Company Swamp","CS_978",2019,140,"River Levee","G25",5,0
"Company Swamp","CS_978",2019,140,"River Levee","L25",10,0
"Company Swamp","CS_978",2019,140,"River Levee","G25",10,0
"Company Swamp","CS_978",2021,139,"River Levee","L25",3,1
"Company Swamp","CS_978",2021,139,"River Levee","G25",3,0
"Company Swamp","CS_978",2021,139,"River Levee","L25",5,0
"Company Swamp","CS_978",2021,139,"River Levee","G25",5,0
"Company Swamp","CS_978",2021,139,"River Levee","L25",10,0
"Company Swamp","CS_978",2021,139,"River Levee","G25",10,0
"Company Swamp","CS_978",2022,143,"River Levee","L25",3,1
"Company Swamp","CS_978",2022,143,"River Levee","G25",3,1
"Company Swamp","CS_978",2022,143,"River Levee","L25",5,0
"Company Swamp","CS_978",2022,143,"River Levee","G25",5,0
"Company Swamp","CS_978",2022,143,"River Levee","L25",10,0
"Company Swamp","CS_978",2022,143,"River Levee","G25",10,0
"Company Swamp","CS_979",2001,141,"River Levee","L25",3,1
"Company Swamp","CS_979",2001,141,"River Levee","G25",3,0
"Company Swamp","CS_979",2001,141,"River Levee","L25",5,0
"Company Swamp","CS_979",2001,141,"River Levee","G25",5,0
"Company Swamp","CS_979",2001,141,"River Levee","L25",10,0
"Company Swamp","CS_979",2001,141,"River Levee","G25",10,0
"Company Swamp","CS_979",2002,140,"River Levee","L25",3,1
"Company Swamp","CS_979",2002,140,"River Levee","G25",3,0
"Company Swamp","CS_979",2002,140,"River Levee","L25",5,0
"Company Swamp","CS_979",2002,140,"River Levee","G25",5,0
"Company Swamp","CS_979",2002,140,"River Levee","L25",10,0
"Company Swamp","CS_979",2002,140,"River Levee","G25",10,0
"Company Swamp","CS_979",2003,141,"River Levee","L25",3,1
"Company Swamp","CS_979",2003,141,"River Levee","G25",3,0
"Company Swamp","CS_979",2003,141,"River Levee","L25",5,0
"Company Swamp","CS_979",2003,141,"River Levee","G25",5,0
"Company Swamp","CS_979",2003,141,"River Levee","L25",10,0
"Company Swamp","CS_979",2003,141,"River Levee","G25",10,0
"Company Swamp","CS_979",2004,142,"River Levee","L25",3,1
"Company Swamp","CS_979",2004,142,"River Levee","G25",3,1
"Company Swamp","CS_979",2004,142,"River Levee","L25",5,0
"Company Swamp","CS_979",2004,142,"River Levee","G25",5,0
"Company Swamp","CS_979",2004,142,"River Levee","L25",10,0
"Company Swamp","CS_979",2004,142,"River Levee","G25",10,0
"Company Swamp","CS_979",2005,138,"River Levee","L25",3,1
"Company Swamp","CS_979",2005,138,"River Levee","G25",3,0
"Company Swamp","CS_979",2005,138,"River Levee","L25",5,1
"Company Swamp","CS_979",2005,138,"River Levee","G25",5,0
"Company Swamp","CS_979",2005,138,"River Levee","L25",10,0
"Company Swamp","CS_979",2005,138,"River Levee","G25",10,0
"Company Swamp","CS_979",2006,143,"River Levee","L25",3,2
"Company Swamp","CS_979",2006,143,"River Levee","G25",3,0
"Company Swamp","CS_979",2006,143,"River Levee","L25",5,0
"Company Swamp","CS_979",2006,143,"River Levee","G25",5,0
"Company Swamp","CS_979",2006,143,"River Levee","L25",10,0
"Company Swamp","CS_979",2006,143,"River Levee","G25",10,0
"Company Swamp","CS_979",2007,136,"River Levee","L25",3,0
"Company Swamp","CS_979",2007,136,"River Levee","G25",3,1
"Company Swamp","CS_979",2007,136,"River Levee","L25",5,0
"Company Swamp","CS_979",2007,136,"River Levee","G25",5,0
"Company Swamp","CS_979",2007,136,"River Levee","L25",10,0
"Company Swamp","CS_979",2007,136,"River Levee","G25",10,0
"Company Swamp","CS_979",2008,142,"River Levee","L25",3,1
"Company Swamp","CS_979",2008,142,"River Levee","G25",3,0
"Company Swamp","CS_979",2008,142,"River Levee","L25",5,0
"Company Swamp","CS_979",2008,142,"River Levee","G25",5,0
"Company Swamp","CS_979",2008,142,"River Levee","L25",10,0
"Company Swamp","CS_979",2008,142,"River Levee","G25",10,0
"Company Swamp","CS_979",2009,142,"River Levee","L25",3,0
"Company Swamp","CS_979",2009,142,"River Levee","G25",3,1
"Company Swamp","CS_979",2009,142,"River Levee","L25",5,1
"Company Swamp","CS_979",2009,142,"River Levee","G25",5,0
"Company Swamp","CS_979",2009,142,"River Levee","L25",10,0
"Company Swamp","CS_979",2009,142,"River Levee","G25",10,0
"Company Swamp","CS_979",2010,140,"River Levee","L25",3,1
"Company Swamp","CS_979",2010,140,"River Levee","G25",3,1
"Company Swamp","CS_979",2010,140,"River Levee","L25",5,0
"Company Swamp","CS_979",2010,140,"River Levee","G25",5,0
"Company Swamp","CS_979",2010,140,"River Levee","L25",10,0
"Company Swamp","CS_979",2010,140,"River Levee","G25",10,0
"Company Swamp","CS_979",2011,144,"River Levee","L25",3,2
"Company Swamp","CS_979",2011,144,"River Levee","G25",3,0
"Company Swamp","CS_979",2011,144,"River Levee","L25",5,0
"Company Swamp","CS_979",2011,144,"River Levee","G25",5,0
"Company Swamp","CS_979",2011,144,"River Levee","L25",10,0
"Company Swamp","CS_979",2011,144,"River Levee","G25",10,0
"Company Swamp","CS_979",2012,142,"River Levee","L25",3,1
"Company Swamp","CS_979",2012,142,"River Levee","G25",3,0
"Company Swamp","CS_979",2012,142,"River Levee","L25",5,0
"Company Swamp","CS_979",2012,142,"River Levee","G25",5,0
"Company Swamp","CS_979",2012,142,"River Levee","L25",10,1
"Company Swamp","CS_979",2012,142,"River Levee","G25",10,0
"Company Swamp","CS_979",2013,148,"River Levee","L25",3,1
"Company Swamp","CS_979",2013,148,"River Levee","G25",3,0
"Company Swamp","CS_979",2013,148,"River Levee","L25",5,0
"Company Swamp","CS_979",2013,148,"River Levee","G25",5,0
"Company Swamp","CS_979",2013,148,"River Levee","L25",10,0
"Company Swamp","CS_979",2013,148,"River Levee","G25",10,0
"Company Swamp","CS_979",2014,141,"River Levee","L25",3,1
"Company Swamp","CS_979",2014,141,"River Levee","G25",3,0
"Company Swamp","CS_979",2014,141,"River Levee","L25",5,0
"Company Swamp","CS_979",2014,141,"River Levee","G25",5,0
"Company Swamp","CS_979",2014,141,"River Levee","L25",10,0
"Company Swamp","CS_979",2014,141,"River Levee","G25",10,0
"Company Swamp","CS_979",2015,139,"River Levee","L25",3,1
"Company Swamp","CS_979",2015,139,"River Levee","G25",3,0
"Company Swamp","CS_979",2015,139,"River Levee","L25",5,2
"Company Swamp","CS_979",2015,139,"River Levee","G25",5,0
"Company Swamp","CS_979",2015,139,"River Levee","L25",10,0
"Company Swamp","CS_979",2015,139,"River Levee","G25",10,0
"Company Swamp","CS_979",2016,137,"River Levee","L25",3,1
"Company Swamp","CS_979",2016,137,"River Levee","G25",3,0
"Company Swamp","CS_979",2016,137,"River Levee","L25",5,0
"Company Swamp","CS_979",2016,137,"River Levee","G25",5,0
"Company Swamp","CS_979",2016,137,"River Levee","L25",10,0
"Company Swamp","CS_979",2016,137,"River Levee","G25",10,0
"Company Swamp","CS_979",2017,135,"River Levee","L25",3,1
"Company Swamp","CS_979",2017,135,"River Levee","G25",3,0
"Company Swamp","CS_979",2017,135,"River Levee","L25",5,0
"Company Swamp","CS_979",2017,135,"River Levee","G25",5,0
"Company Swamp","CS_979",2017,135,"River Levee","L25",10,0
"Company Swamp","CS_979",2017,135,"River Levee","G25",10,0
"Company Swamp","CS_979",2018,138,"River Levee","L25",3,1
"Company Swamp","CS_979",2018,138,"River Levee","G25",3,0
"Company Swamp","CS_979",2018,138,"River Levee","L25",5,0
"Company Swamp","CS_979",2018,138,"River Levee","G25",5,0
"Company Swamp","CS_979",2018,138,"River Levee","L25",10,1
"Company Swamp","CS_979",2018,138,"River Levee","G25",10,0
"Company Swamp","CS_979",2019,140,"River Levee","L25",3,1
"Company Swamp","CS_979",2019,140,"River Levee","G25",3,1
"Company Swamp","CS_979",2019,140,"River Levee","L25",5,0
"Company Swamp","CS_979",2019,140,"River Levee","G25",5,0
"Company Swamp","CS_979",2019,140,"River Levee","L25",10,0
"Company Swamp","CS_979",2019,140,"River Levee","G25",10,0
"Company Swamp","CS_979",2021,139,"River Levee","L25",3,1
"Company Swamp","CS_979",2021,139,"River Levee","G25",3,0
"Company Swamp","CS_979",2021,139,"River Levee","L25",5,0
"Company Swamp","CS_979",2021,139,"River Levee","G25",5,0
"Company Swamp","CS_979",2021,139,"River Levee","L25",10,0
"Company Swamp","CS_979",2021,139,"River Levee","G25",10,0
"Company Swamp","CS_979",2022,143,"River Levee","L25",3,1
"Company Swamp","CS_979",2022,143,"River Levee","G25",3,0
"Company Swamp","CS_979",2022,143,"River Levee","L25",5,0
"Company Swamp","CS_979",2022,143,"River Levee","G25",5,0
"Company Swamp","CS_979",2022,143,"River Levee","L25",10,0
"Company Swamp","CS_979",2022,143,"River Levee","G25",10,0
"Company Swamp","CS_980",2001,141,"River Levee","L25",3,1
"Company Swamp","CS_980",2001,141,"River Levee","G25",3,0
"Company Swamp","CS_980",2001,141,"River Levee","L25",5,0
"Company Swamp","CS_980",2001,141,"River Levee","G25",5,0
"Company Swamp","CS_980",2001,141,"River Levee","L25",10,0
"Company Swamp","CS_980",2001,141,"River Levee","G25",10,0
"Company Swamp","CS_980",2002,140,"River Levee","L25",3,0
"Company Swamp","CS_980",2002,140,"River Levee","G25",3,1
"Company Swamp","CS_980",2002,140,"River Levee","L25",5,0
"Company Swamp","CS_980",2002,140,"River Levee","G25",5,1
"Company Swamp","CS_980",2002,140,"River Levee","L25",10,0
"Company Swamp","CS_980",2002,140,"River Levee","G25",10,0
"Company Swamp","CS_980",2003,141,"River Levee","L25",3,0
"Company Swamp","CS_980",2003,141,"River Levee","G25",3,0
"Company Swamp","CS_980",2003,141,"River Levee","L25",5,0
"Company Swamp","CS_980",2003,141,"River Levee","G25",5,0
"Company Swamp","CS_980",2003,141,"River Levee","L25",10,0
"Company Swamp","CS_980",2003,141,"River Levee","G25",10,0
"Company Swamp","CS_980",2004,142,"River Levee","L25",3,2
"Company Swamp","CS_980",2004,142,"River Levee","G25",3,0
"Company Swamp","CS_980",2004,142,"River Levee","L25",5,0
"Company Swamp","CS_980",2004,142,"River Levee","G25",5,0
"Company Swamp","CS_980",2004,142,"River Levee","L25",10,0
"Company Swamp","CS_980",2004,142,"River Levee","G25",10,0
"Company Swamp","CS_980",2005,138,"River Levee","L25",3,2
"Company Swamp","CS_980",2005,138,"River Levee","G25",3,0
"Company Swamp","CS_980",2005,138,"River Levee","L25",5,0
"Company Swamp","CS_980",2005,138,"River Levee","G25",5,0
"Company Swamp","CS_980",2005,138,"River Levee","L25",10,0
"Company Swamp","CS_980",2005,138,"River Levee","G25",10,0
"Company Swamp","CS_980",2006,143,"River Levee","L25",3,1
"Company Swamp","CS_980",2006,143,"River Levee","G25",3,1
"Company Swamp","CS_980",2006,143,"River Levee","L25",5,0
"Company Swamp","CS_980",2006,143,"River Levee","G25",5,0
"Company Swamp","CS_980",2006,143,"River Levee","L25",10,0
"Company Swamp","CS_980",2006,143,"River Levee","G25",10,0
"Company Swamp","CS_980",2007,136,"River Levee","L25",3,0
"Company Swamp","CS_980",2007,136,"River Levee","G25",3,0
"Company Swamp","CS_980",2007,136,"River Levee","L25",5,0
"Company Swamp","CS_980",2007,136,"River Levee","G25",5,0
"Company Swamp","CS_980",2007,136,"River Levee","L25",10,0
"Company Swamp","CS_980",2007,136,"River Levee","G25",10,0
"Company Swamp","CS_980",2008,142,"River Levee","L25",3,2
"Company Swamp","CS_980",2008,142,"River Levee","G25",3,0
"Company Swamp","CS_980",2008,142,"River Levee","L25",5,0
